Taxon ID,scientificName,commonName,EPBC_Status,EPBC_Name,EPBC_Effective_Date,ConservationAdviceDate,Family,Genus,NSW_Status,NSW_Name,SA_Status,SA_Name,IUCN_Status,IUCN_Name,NSW,SA
15572,Brachyscome muelleroides,Mueller Daisy,Vulnerable,Brachyscome muelleroides,16-Jul-00,,Asteraceae,Brachyscome,Vulnerable,Brachyscome muelleroides,,,,,Present,
91261,Brachyscome paludicola,Swamp Daisy,,,,,Asteraceae,Brachyscome,,,Rare,Brachyscome paludicola,,,,
6625,Brachyscome papillosa,Mossgiel Daisy,Vulnerable,Brachyscome papillosa,16-Jul-00,3-Jul-08,Asteraceae,Brachyscome,Vulnerable,Brachyscome papillosa,,,,,Endemic,
7372,Brachyscome parvula, ,,,,,Asteraceae,Brachyscome,,,Rare,Brachyscome parvula,,,,
11878,Brachyscome readeri,Southern Daisy,,,,,Asteraceae,Brachyscome,,,Rare,Brachyscome readeri,,,Present,Present
20400,Brachyscome tatei, ,,,,,Asteraceae,Brachyscome,,,Rare,Brachyscome tatei,,,,
7491,Brachyscome xanthocarpa, ,,,,,Asteraceae,Brachyscome,,,Rare,Brachyscome xanthocarpa,,,,
83110,Brachyurophis approximans,North-western Shovel-nosed Snake,,,,,Elapidae,Brachyurophis,,,,,Least Concern,Brachyurophis approximans,,
83111,Brachyurophis australis,Coral Snake,,,,,Elapidae,Brachyurophis,,,,,Least Concern,Brachyurophis australis,,
83112,Brachyurophis campbelli, ,,,,,Elapidae,Brachyurophis,,,,,Least Concern,Brachyurophis campbelli,,
83113,Brachyurophis fasciolatus,Narrow-banded Snake,,,,,Elapidae,Brachyurophis,Vulnerable,Simoselaps fasciolatus,,,Least Concern,Brachyurophis fasciolatus,Present,
83116,Brachyurophis incinctus,Unbanded Shovel-nosed Snake,,,,,Elapidae,Brachyurophis,,,,,Least Concern,Brachyurophis incinctus,,
83117,Brachyurophis morrisi,Arnhem Shovel-nosed Snake,,,,,Elapidae,Brachyurophis,,,,,Least Concern,Brachyurophis morrisi,,
83118,Brachyurophis roperi,Northern Shovel-nosed Snake,,,,,Elapidae,Brachyurophis,,,,,Least Concern,Brachyurophis roperi,,
83119,Brachyurophis semifasciatus,Southern Shovel-nosed Snake,,,,,Elapidae,Brachyurophis,,,,,Least Concern,Brachyurophis semifasciatus,,
69099,Brama brama,"Rays Bream, Pomfret",,,,,Bramidae,Brama,,,,,Least Concern,Brama brama,,
86535,Branchinella apophysata,fairy shrimp,,,,,Thamnocephalidae,Branchinella,,,,,Vulnerable,Branchinella apophysata,,
86536,Branchinella basispina,fairy shrimp,,,,,Thamnocephalidae,Branchinella,,,,,Vulnerable,Branchinella basispina,,
84743,Branchinella buchananensis,Buchanans Fairy Shrimp,,,,,Thamnocephalidae,Branchinella,Vulnerable,Branchinella buchananensis,,,,,,
86537,Branchinella denticulata,fairy shrimp,,,,,Thamnocephalidae,Branchinella,,,,,Vulnerable,Branchinella denticulata,,
86538,Branchinella simplex,brine shrimp,,,,,Thamnocephalidae,Branchinella,,,,,Vulnerable,Branchinella simplex,,
86539,Branchinella wellardi,fairy shrimp,,,,,Thamnocephalidae,Branchinella,,,,,Vulnerable,Branchinella wellardi,,
59676,Branta canadensis,Canada Goose,,,,,Anatidae,Branta,,,,,Least Concern,Branta canadensis,,
18421,Brasenia schreberi,Watershield,,,,,Cabombaceae,Brasenia,,,,,Least Concern,Brasenia schreberi,,
12508,Brassica elongata, ,,,,,Brassicaceae,Brassica,,,,,Least Concern,Brassica elongata,,
3353,Brassica fruticulosa,Twiggy Turnip,,,,,Brassicaceae,Brassica,,,,,Least Concern,Brassica fruticulosa,,
3309,Brassica nigra,Black Mustard,,,,,Brassicaceae,Brassica,,,,,Least Concern,Brassica nigra,,
15184,Breynia cernua, ,,,,,Euphorbiaceae,Breynia,,,,,Least Concern,Breynia cernua,,
91387,Breynia macrantha, ,Vulnerable,Breynia macrantha,16-Jul-00,16-Dec-08,Phyllanthaceae,Breynia,,,,,Least Concern,Breynia macrantha,,
12481,Breynia oblongifolia,"Breynia, Coffee Bush",,,,,Euphorbiaceae,Breynia,,,,,Least Concern,Breynia oblongifolia,,
71322,Bromheadia finlaysoniana,bromheadia orchid,,,,,Orchidaceae,Bromheadia,,,,,Least Concern,Bromheadia finlaysoniana,,
11494,Brucea javanica, ,,,,,Simaroubaceae,Brucea,,,,,Least Concern,Brucea javanica,,
10085,Bruguiera cylindrica, ,,,,,Rhizophoraceae,Bruguiera,,,,,Least Concern,Bruguiera cylindrica,,
16412,Bruguiera exaristata, ,,,,,Rhizophoraceae,Bruguiera,,,,,Least Concern,Bruguiera exaristata,,
16730,Bruguiera gymnorhiza,"Large-fruited Orange Mangrove, Black Mangrove, Tumu Merah (Christmas Is.)",,,,,Rhizophoraceae,Bruguiera,,,,,Least Concern,Bruguiera gymnorhiza,,
9368,Bruguiera parviflora, ,,,,,Rhizophoraceae,Bruguiera,,,,,Least Concern,Bruguiera parviflora,,
8317,Bruguiera sexangula,"Mangrove, Tumu Barau (Christmas Is.)",,,,,Rhizophoraceae,Bruguiera,,,,,Least Concern,Bruguiera sexangula,,
91351,Bruguiera x hainesii,Haines's Orange Mangrove,Critically Endangered,Bruguiera x hainesii,22-Feb-19,22-Feb-19,Rhizophoraceae,Bruguiera,,,,,,,,
70807,Bubas bison,scarabaeine dung beetle,,,,,Scarabaeidae,Bubas,,,,,Least Concern,Bubas bison,,
66521,Bubulcus ibis,Cattle Egret,,,,,Ardeidae,Bubulcus,,,,,Least Concern,Bubulcus ibis,,
91227,Bubulcus ibis coromandus,Eastern Cattle Egret,,,,,Ardeidae,Bubulcus,,,Rare,Bubulcus ibis coromandus,,,,
15516,Buchanania arborescens, ,,,,,Anacardiaceae,Buchanania,,,,,Least Concern,Buchanania arborescens,,
6748,Buchanania obovata, ,,,,,Anacardiaceae,Buchanania,,,,,Least Concern,Buchanania obovata,,
10847,Buckinghamia ferruginiflora, ,,,,,Proteaceae,Buckinghamia,,,,,Vulnerable,Buckinghamia ferruginiflora,,
86540,Buffetia retinaculum,land snail,,,,,Helicarionidae,Buffetia,,,,,Vulnerable,Buffetia retinaculum,,
66189,Bulbonaricus brauni,"Braun's Pughead Pipefish, Pug-headed Pipefish",,,,,Syngnathidae,Bulbonaricus,,,,,Least Concern,Bulbonaricus brauni,,
66190,Bulbonaricus davaoensis,Davao Pughead Pipefish,,,,,Syngnathidae,Bulbonaricus,,,,,Least Concern,Bulbonaricus davaoensis,,
6649,Bulbophyllum globuliforme,"Miniature Moss-orchid, Hoop Pine Orchid",Vulnerable,Bulbophyllum globuliforme,16-Jul-00,1-Oct-08,Orchidaceae,Bulbophyllum,Vulnerable,Bulbophyllum globuliforme,,,,,Present,
10002,Bulbophyllum gracillimum,Wispy Umbrella Orchid,Vulnerable,Bulbophyllum gracillimum,16-Jul-00,16-Dec-08,Orchidaceae,Bulbophyllum,,,,,,,,
9227,Bulbophyllum longiflorum,Pale Umbrella Orchid,Vulnerable,Bulbophyllum longiflorum,16-Jul-00,16-Dec-08,Orchidaceae,Bulbophyllum,,,,,,,,
3460,Bulbophyllum minutissimum,Squat Moss-orchid,,,,,Orchidaceae,Bulbophyllum,,,,,Least Concern,Bulbophyllum minutissimum,,
12506,Bulbophyllum radicans, ,,,,,Orchidaceae,Bulbophyllum,,,,,Least Concern,Bulbophyllum radicans,,
14779,Bulbostylis pyriformis, ,,,,,Cyperaceae,Bulbostylis,,,Rare,Bulbostylis pyriformis,,,,
17062,Bulbostylis turbinata, ,,,,,Cyperaceae,Bulbostylis,,,Rare,Bulbostylis turbinata,Least Concern,Bulbostylis turbinata,,
59372,Bulweria bulwerii,Bulwer's Petrel,,,,,Procellariidae,Bulweria,,,,,Least Concern,Bulweria bulwerii,,
81231,Bulweria fallax,Jouanin's Petrel,,,,,Procellariidae,Bulweria,,,,,Near Threatened,Bulweria fallax,,
78124,Bunaka gyrinoides,Red-finned Sleepy Cod,,,,,Eleotridae,Bunaka,,,,,Least Concern,Bunaka gyrinoides,,
59532,Burhinus grallarius,Bush Stone-curlew,,,,,Burhinidae,Burhinus,Endangered,Burhinus grallarius,Rare,Burhinus grallarius,Least Concern,Burhinus grallarius,Present,Present
93461,Burmannia championii, ,Endangered,Burmannia sp. Bathurst Island (R.Fensham 1021),16-Jul-00,11-Apr-14,Burmanniaceae,Burmannia,,,,,,,,
12677,Burmannia disticha, ,,,,,Burmanniaceae,Burmannia,,,,,Least Concern,Burmannia disticha,,
267,Burramys parvus,Mountain Pygmy-possum,Endangered,Burramys parvus,16-Jul-00,1-Feb-18,Burramyidae,Burramys,Endangered,Burramys parvus,,,Critically Endangered,Burramys parvus,Present,
8218,Bursaria occidentalis, ,,,,,Pittosporaceae,Bursaria,,,,,Least Concern,Bursaria occidentalis,,
15706,Bursaria tenuifolia, ,,,,,Pittosporaceae,Bursaria,,,,,Least Concern,Bursaria tenuifolia,,
60704,Butis butis,Crimson-tipped Gudgeon,,,,,Eleotridae,Butis,,,,,Least Concern,Butis butis,,
1002,Butorides striata,Striated Heron,,,,,Ardeidae,Butorides,,,,,Least Concern,Butorides striata,,
88932,Byblis aquatica, ,,,,,Byblidaceae,Byblis,,,,,Least Concern,Byblis aquatica,,
34282,Byblis filifolia, ,,,,,Byblidaceae,Byblis,,,,,Least Concern,Byblis filifolia,,
19353,Byblis gigantea,"Rainbow Plant, Southern Byblis",,,,,Byblidaceae,Byblis,,,,,Critically Endangered,Byblis gigantea,,
88933,Byblis guehoi, ,,,,,Byblidaceae,Byblis,,,,,Vulnerable,Byblis guehoi,,
77943,Byblis lamellata,Northern Sandplains Rainbow Plant,,,,,Byblidaceae,Byblis,,,,,Vulnerable,Byblis lamellata,,
21292,Byblis liniflora,Northern Byblis,,,,,Byblidaceae,Byblis,,,,,Least Concern,Byblis liniflora,,
88934,Byblis pilbarana, ,,,,,Byblidaceae,Byblis,,,,,Least Concern,Byblis pilbarana,,
88935,Byblis rorida, ,,,,,Byblidaceae,Byblis,,,,,Least Concern,Byblis rorida,,
782,Cacatua galerita,Sulphur-crested Cockatoo,,,,,Cacatuidae,Cacatua,,,,,Least Concern,Cacatua galerita,,
59534,Cacatua pastinator,"Western Corella, Manyt, Manatj",,,,,Cacatuidae,Cacatua,,,,,Least Concern,Cacatua pastinator,,
766,Cacatua sanguinea,Little Corella,,,,,Cacatuidae,Cacatua,,,,,Least Concern,Cacatua sanguinea,,
767,Cacatua tenuirostris,Long-billed Corella,,,,,Cacatuidae,Cacatua,,,,,Least Concern,Cacatua tenuirostris,,
59601,Cacomantis castaneiventris,Chestnut-breasted Cuckoo,,,,,Cuculidae,Cacomantis,,,,,Least Concern,Cacomantis castaneiventris,,
59495,Cacomantis flabelliformis,Fan-tailed Cuckoo,,,,,Cuculidae,Cacomantis,,,,,Least Concern,Cacomantis flabelliformis,,
59496,Cacomantis variolosus,Brush Cuckoo,,,,,Cuculidae,Cacomantis,,,,,Least Concern,Cacomantis variolosus,,
64711,Cacophis churchilli, ,,,,,Elapidae,Cacophis,,,,,Least Concern,Cacophis churchilli,,
1209,Cacophis harriettae,White-Crowned Snake,,,,,Elapidae,Cacophis,Vulnerable,Cacophis harriettae,,,Least Concern,Cacophis harriettae,Present,
1210,Cacophis krefftii,Dwarf Crowned Snake,,,,,Elapidae,Cacophis,,,,,Least Concern,Cacophis krefftii,,
1211,Cacophis squamulosus,Golden Crowned Snake,,,,,Elapidae,Cacophis,,,,,Least Concern,Cacophis squamulosus,,
9828,Cadellia pentastylis,Ooline,Vulnerable,Cadellia pentastylis,16-Jul-00,1-Oct-08,Surianaceae,Cadellia,Vulnerable,Cadellia pentastylis,,,,,Present,
7379,Caesalpinia bonduc,"Grey-nicker, Tatary Maw (Norfolk Is.)",,,,,Caesalpiniaceae,Caesalpinia,Endangered,Caesalpinia bonduc,,,,,Present,
12479,Caesia parviflora var. minor,Small Pale Grass-lily,,,,,Liliaceae,Caesia,Endangered,Caesia parviflora var. minor,Rare,Caesia parviflora var. minor,,,Present,Present
90721,Cairnsichthys bitaeniatus,Daintree Rainbowfish,Critically Endangered,Cairnsichthys bitaeniatus,21-Dec-23,21-Dec-23,Melanotaeniidae,Cairnsichthys,,,,,Critically Endangered,Cairnsichthys bitaeniatus,,
86541,Cairnsichthys rhombosomoides,"Cairns Rainbowfish, Northern Soft-spined Sunfish",Endangered,Cairnsichthys rhombosomoides,21-Dec-23,21-Dec-23,Melanotaeniidae,Cairnsichthys,,,,,Endangered,Cairnsichthys rhombosomoides,,
13747,Cajanus scarabaeoides, ,,,,,Fabaceae,Cajanus,,,,,Least Concern,Cajanus scarabaeoides,,
76138,Caladenia actensis,Canberra Spider Orchid,Critically Endangered,Caladenia actensis,6-Jun-05,,Orchidaceae,Caladenia,,,,,,,,
76141,Caladenia amnicola, ,,,,,Orchidaceae,Caladenia,Endangered,Caladenia amnicola,,,,,Present,
64502,Caladenia amoena,Charming Spider-orchid,Endangered,Caladenia amoena,16-Jul-00,16-Dec-16,Orchidaceae,Caladenia,,,,,,,,
64855,Caladenia anthracina,Black-tipped Spider-orchid,Critically Endangered,Caladenia anthracina,16-Oct-01,,Orchidaceae,Caladenia,,,,,,,,
9275,Caladenia arenaria,Sand-hill Spider-orchid,Endangered,Caladenia arenaria,16-Jul-00,1-Oct-15,Orchidaceae,Caladenia,Endangered,Caladenia arenaria,,,,,Endemic,
54991,Caladenia argocalla,White-beauty Spider-orchid,Endangered,Caladenia argocalla,16-Jul-00,29-Sep-21,Orchidaceae,Caladenia,,,Endangered,Caladenia argocalla,,,,Endemic
20859,Caladenia atroclavia,Black-clubbed Spider-orchid,Endangered,Caladenia atroclavia,16-Jul-00,1-Oct-08,Orchidaceae,Caladenia,,,,,,,Present,
87595,Caladenia attenuata,Duramana Fingers,Critically Endangered,Caladenia attenuata,11-May-18,11-May-18,Orchidaceae,Caladenia,Critically Endangered,Caladenia attenuata,,,Critically Endangered,Caladenia attenuata,Present,
11727,Caladenia audasii,"McIvor Spider-orchid, Audas' Spider-orchid",Endangered,Caladenia audasii,16-Jul-00,16-Dec-16,Orchidaceae,Caladenia,,,,,,,,Present
68686,Caladenia barbarella,"Small Dragon Orchid, Common Dragon Orchid",Endangered,Caladenia barbarella,1-Dec-09,1-Dec-09,Orchidaceae,Caladenia,,,,,,,,
11161,Caladenia behrii,Pink-lipped Spider-orchid,Endangered,Caladenia behrii,16-Jul-00,29-Sep-21,Orchidaceae,Caladenia,,,Endangered,Caladenia behrii,,,,Endemic
68696,Caladenia bicalliata subsp. bicalliata, ,,,,,Orchidaceae,Caladenia,,,Rare,Caladenia bicalliata subsp. bicalliata,,,,
68697,Caladenia bicalliata subsp. cleistogama, ,,,,,Orchidaceae,Caladenia,,,Vulnerable,Caladenia bicalliata subsp. cleistogama,,,,Present
11980,Caladenia brachyscapa,Short Spider-orchid,Extinct,Caladenia brachyscapa,16-Jul-00,,Orchidaceae,Caladenia,,,,,,,,
68651,Caladenia brownii, ,,,,,Orchidaceae,Caladenia,,,,,Least Concern,Caladenia brownii,,
54993,Caladenia brumalis,Winter Spider-orchid,Vulnerable,Caladenia brumalis,16-Jul-00,17-Dec-13,Orchidaceae,Caladenia,,,Vulnerable,Caladenia brumalis,,,,Endemic
64503,Caladenia bryceana subsp. bryceana,Dwarf Spider-orchid,Endangered,Caladenia bryceana subsp. bryceana,16-Jul-00,,Orchidaceae,Caladenia,,,,,,,,
64556,Caladenia bryceana subsp. cracens,Northern Dwarf Spider-orchid,Vulnerable,Caladenia bryceana subsp. cracens,16-Jul-00,16-Dec-08,Orchidaceae,Caladenia,,,,,,,,
24369,Caladenia busselliana,Bussell's Spider-orchid,Endangered,Caladenia busselliana,16-Jul-00,,Orchidaceae,Caladenia,,,,,,,,
64856,Caladenia caesarea subsp. maritima,Cape Spider-orchid,Endangered,Caladenia caesarea subsp. maritima,16-Jul-00,,Orchidaceae,Caladenia,,,,,,,,
10065,Caladenia calcicola,Limestone Spider-orchid,Vulnerable,Caladenia calcicola,16-Jul-00,,Orchidaceae,Caladenia,,,Endangered,Caladenia calcicola,,,,Present
64857,Caladenia campbellii,"Thick-stem Caladenia, Thick-stem Fairy Fingers",Critically Endangered,Caladenia campbellii,16-Oct-01,,Orchidaceae,Caladenia,,,,,,,,
19702,Caladenia catenata,"Pink Fingers, White Caladenia",,,,,Orchidaceae,Caladenia,,,,,Least Concern,Caladenia catenata,,
17067,Caladenia caudata,Tailed Spider-orchid,Vulnerable,Caladenia caudata,16-Jul-00,,Orchidaceae,Caladenia,,,,,,,,
56716,Caladenia christineae,Christine's Spider Orchid,Vulnerable,Caladenia christineae,16-Jul-00,26-Mar-08,Orchidaceae,Caladenia,,,,,,,,
68652,Caladenia citrina, ,,,,,Orchidaceae,Caladenia,,,,,Least Concern,Caladenia citrina,,
15768,Caladenia clavigera,"Plain-lip Spider-orchid, Clubbed Spider-orchid, Small Spider-orchid",,,,,Orchidaceae,Caladenia,,,Endangered,Caladenia clavigera,,,,Present
54997,Caladenia coactilis, ,,,,,Orchidaceae,Caladenia,,,Rare,Caladenia coactilis,,,,
54999,Caladenia colorata,"Coloured Spider-orchid, Small Western Spider-orchid, Painted Spider-orchid",Endangered,Caladenia colorata,16-Jul-00,31-Oct-19,Orchidaceae,Caladenia,,,Endangered,Caladenia colorata,,,,Present
5505,Caladenia concolor,"Crimson Spider-orchid, Maroon Spider-orchid",Vulnerable,Caladenia concolor,16-Jul-00,16-Dec-16,Orchidaceae,Caladenia,Endangered,Caladenia concolor,,,,,Present,Present
55000,Caladenia conferta,Coast Spider-orchid,Endangered,Caladenia conferta,27-Nov-06,3-Jul-08,Orchidaceae,Caladenia,,,Endangered,Caladenia conferta,,,,Endemic
12464,Caladenia congesta,Black-tongue Caladenia,,,,,Orchidaceae,Caladenia,,,Endangered,Caladenia congesta,,,Present,Present
82403,Caladenia cremna,"Don's Spider Orchid, Beady Spider Orchid",Critically Endangered,Caladenia cremna,12-Feb-10,12-Feb-10,Orchidaceae,Caladenia,,,,,,,,
75756,Caladenia cruciformis,Red-cross Spider-orchid,,,,,Orchidaceae,Caladenia,,,Endangered,Caladenia cruciformis,Endangered,Caladenia cruciformis,,Present
4792,Caladenia cucullata,Hooded Caladenia,,,,,Orchidaceae,Caladenia,,,Rare,Caladenia cucullata,,,,
64858,Caladenia dienema,Windswept Spider-orchid,Endangered,Caladenia dienema,4-Mar-11,4-Mar-11,Orchidaceae,Caladenia,,,,,Endangered,Caladenia dienema,,
9402,Caladenia dilatata,"Green Spider-orchid, Green-comb Spider-orchid, Fringed Spider-orchid, Green Spider",,,,,Orchidaceae,Caladenia,,,Endangered,Caladenia dilatata,,,,Present
7817,Caladenia dimorpha, ,,,,,Orchidaceae,Caladenia,,,,,Least Concern,Caladenia dimorpha,,
6596,Caladenia dorrienii,Cossack Spider-orchid,Endangered,Caladenia dorrienii,16-Jul-00,16-Dec-08,Orchidaceae,Caladenia,,,,,,,,
68687,Caladenia drakeoides,Hinged Dragon Orchid,Endangered,Caladenia drakeoides,16-Jul-00,16-Dec-16,Orchidaceae,Caladenia,,,,,,,,
68702,Caladenia dundasiae, ,,,,,Orchidaceae,Caladenia,,,,,Vulnerable,Caladenia dundasiae,,
56775,Caladenia elegans,Elegant Spider-orchid,Endangered,Caladenia elegans,16-Jul-00,16-Dec-16,Orchidaceae,Caladenia,,,,,,,,
56717,Caladenia excelsa,Giant Spider-orchid,Endangered,Caladenia excelsa,16-Jul-00,26-Mar-08,Orchidaceae,Caladenia,,,,,,,,
55004,Caladenia flaccida,Drooping Spider orchid,,,,,Orchidaceae,Caladenia,,,Vulnerable,Caladenia flaccida,,,,Present
24370,Caladenia formosa,"Elegant Spider-orchid, Blood-red Spider-orchid",Vulnerable,Caladenia formosa,16-Jul-00,16-Dec-16,Orchidaceae,Caladenia,,,Vulnerable,Caladenia formosa,,,,Present
12382,Caladenia fragrantissima,Scented Spider-orchid,,,,,Orchidaceae,Caladenia,,,Vulnerable,Caladenia fragrantissima,,,,Present
24371,Caladenia fulva,Tawny Spider-orchid,Endangered,Caladenia fulva,16-Jul-00,16-Dec-16,Orchidaceae,Caladenia,,,Endangered,Caladenia fulva,,,,Present
8079,Caladenia gladiolata,"Bayonet Spider-orchid, Clubbed Spider-orchid",Endangered,Caladenia gladiolata,16-Jul-00,29-Sep-21,Orchidaceae,Caladenia,,,Endangered,Caladenia gladiolata,,,,Endemic
84996,Caladenia graniticola,"Pingaring Spider-orchid, Granite Spider-orchid",Endangered,Caladenia graniticola,4-Jul-19,4-Jul-19,Orchidaceae,Caladenia,,,,,Endangered,Caladenia graniticola,,
65292,Caladenia granitora, ,Endangered,Caladenia granitora,11-May-18,11-May-18,Orchidaceae,Caladenia,,,,,Endangered,Caladenia granitora,,
56786,Caladenia harringtoniae,"Harrington's Spider-orchid, Pink Spider-orchid",Vulnerable,Caladenia harringtoniae,16-Jul-00,26-Mar-08,Orchidaceae,Caladenia,,,,,,,,
16118,Caladenia hastata,Melblom's Spider-orchid,Endangered,Caladenia hastata,16-Jul-00,16-Dec-16,Orchidaceae,Caladenia,,,,,Critically Endangered,Caladenia hastata,,
56719,Caladenia hoffmanii,Hoffman's Spider-orchid,Endangered,Caladenia hoffmanii,16-Jul-00,16-Dec-08,Orchidaceae,Caladenia,,,,,,,,
88195,Caladenia hopperiana,"Quindanning Spider Orchid, Boddington Spider Orchid",Endangered,Caladenia hopperiana,15-Feb-18,15-Feb-18,Orchidaceae,Caladenia,,,,,Endangered,Caladenia hopperiana,,
7309,Caladenia huegelii,"King Spider-orchid, Grand Spider-orchid, Rusty Spider-orchid",Endangered,Caladenia huegelii,16-Jul-00,,Orchidaceae,Caladenia,,,,,,,,
68711,Caladenia incensa, ,,,,,Orchidaceae,Caladenia,,,,,Least Concern,Caladenia incensa,,
24372,Caladenia insularis,French Island Spider-orchid,Vulnerable,Caladenia insularis,16-Jul-00,,Orchidaceae,Caladenia,,,,,,,,
82821,Caladenia intuta,Ghost Spider-orchid,Critically Endangered,Caladenia intuta,8-Jan-09,8-Jan-09,Orchidaceae,Caladenia,,,Endangered,Caladenia intuta,,,,"Present, Endemic"
16817,Caladenia leptochila,Narrow-lip Spider-orchid,,,,,Orchidaceae,Caladenia,,,Rare,Caladenia leptochila,,,,
88196,Caladenia leucochila,Collie Spider Orchid,Endangered,Caladenia leucochila,11-May-18,11-May-18,Orchidaceae,Caladenia,,,,,Endangered,Caladenia leucochila,,
9305,Caladenia lindleyana,Lindley's Spider-orchid,Critically Endangered,Caladenia lindleyana,16-Oct-01,,Orchidaceae,Caladenia,,,,,,,,
68664,Caladenia lodgeana,Lodge's Spider-orchid,Critically Endangered,Caladenia lodgeana,26-Feb-13,26-Feb-13,Orchidaceae,Caladenia,,,,,,,,
24374,Caladenia lowanensis,Wimmera Spider-orchid,Endangered,Caladenia lowanensis,16-Jul-00,16-Dec-16,Orchidaceae,Caladenia,,,,,,,,Present
68713,Caladenia luteola,Lemon Spider Orchid,Critically Endangered,Caladenia luteola,15-Feb-18,15-Feb-18,Orchidaceae,Caladenia,,,,,Critically Endangered,Caladenia luteola,,
55012,Caladenia macroclavia,Large-club Spider-orchid,Endangered,Caladenia macroclavia,16-Jul-00,29-Sep-21,Orchidaceae,Caladenia,,,Endangered,Caladenia macroclavia,,,,Endemic
65295,Caladenia melanema,"Ballerina Orchid, Ballerina Spider Orchid",Critically Endangered,Caladenia melanema,8-Jan-09,8-Jan-09,Orchidaceae,Caladenia,,,,,,,,
68688,Caladenia mesocera, ,,,,,Orchidaceae,Caladenia,,,,,Least Concern,Caladenia mesocera,,
56530,Caladenia montana, ,,,,,Orchidaceae,Caladenia,Vulnerable,Caladenia montana,,,,,,
91206,Caladenia moschata, ,,,,,Orchidaceae,Caladenia,,,Endangered,Caladenia moschata,,,,
55015,Caladenia necrophylla,Late Spider-orchid,,,,,Orchidaceae,Caladenia,,,Rare,Caladenia necrophylla,,,,
83410,Caladenia orientalis,Eastern Spider Orchid,Endangered,Caladenia orientalis,16-Jul-00,16-Dec-16,Orchidaceae,Caladenia,,,,,,,,
76213,Caladenia ornata,Ornate Pink Fingers,Vulnerable,Caladenia ornata,16-Jul-00,1-Oct-08,Orchidaceae,Caladenia,,,Endangered,Caladenia ornata,,,,Present
3957,Caladenia ovata,Kangaroo Island Spider-orchid,Vulnerable,Caladenia ovata,16-Jul-00,,Orchidaceae,Caladenia,,,Endangered,Caladenia ovata,,,,Endemic
9604,Caladenia pallida,"Rosy Spider Orchid, Pale Spider-orchid, Summer Spider-orchid",Critically Endangered,Caladenia pallida,16-Oct-01,,Orchidaceae,Caladenia,,,,,,,,
56532,Caladenia parva,Samll Greencomb Spider Orchid,,,,,Orchidaceae,Caladenia,,,Rare,Caladenia parva,,,,Present
68679,Caladenia procera,Carbunup King Spider Orchid,Critically Endangered,Caladenia procera,8-Jan-09,8-Jan-09,Orchidaceae,Caladenia,,,,,,,,
4155,Caladenia pumila,Dwarf Spider-orchid,Critically Endangered,Caladenia pumila,30-Sep-11,21-Nov-13,Orchidaceae,Caladenia,,,,,,,,
8699,Caladenia pusilla,Tiny Caladenia,,,,,Orchidaceae,Caladenia,,,Rare,Caladenia pusilla,,,Present,Present
55117,Caladenia quadrifaria, ,,,,,Orchidaceae,Caladenia,,,,,,,Present,
14314,Caladenia radialis, ,,,,,Orchidaceae,Caladenia,,,,,Least Concern,Caladenia radialis,,
20523,Caladenia radiata,Ray Spider-orchid,,,,,Orchidaceae,Caladenia,,,,,Least Concern,Caladenia radiata,,
8544,Caladenia reticulata,"Veined Spider-orchid, Veined Caladenia",,,,,Orchidaceae,Caladenia,,,Rare,Caladenia reticulata,,,,
